id,timestamp,genes,clean_acc,blackbox_acc,clean_acc_f,black_acc_f,genes_list,L,arch_readable,stages,balanced
1,2025-11-25T10:01:52.465229,[2. 0. 2. 2. 2. 2. 1. 1. 2. 2. 0. 2. 0. 0. 0. 0.],"70,03968254","46,72619048",70.03968254,46.72619048,"[2, 0, 2, 2, 2, 2, 1, 1, 2, 2, 0, 2, 0, 0, 0, 0]",16,"c2:['MLP', 'Conv', 'MLP']; c3:['MLP', 'MLP', 'MLP', 'Transformer']; c4:['Transformer', 'MLP', 'MLP', 'Conv', 'MLP', 'Conv']; c5:['Conv', 'Conv', 'Conv']","c2=MLP,Conv,MLP;c3=MLP,MLP,MLP,Transformer;c4=Transformer,MLP,MLP,Conv,MLP,Conv;c5=Conv,Conv,Conv",58.38293651
45,2025-11-24T19:55:57.843104,[0. 0. 1. 2. 0. 0. 2. 0. 1. 2. 2. 2. 2. 2. 1. 0.],"66,46825397","50,24801587",66.46825397,50.24801587,"[0, 0, 1, 2, 0, 0, 2, 0, 1, 2, 2, 2, 2, 2, 1, 0]",16,"c2:['Conv', 'Conv', 'Transformer']; c3:['MLP', 'Conv', 'Conv', 'MLP']; c4:['Conv', 'Transformer', 'MLP', 'MLP', 'MLP', 'MLP']; c5:['MLP', 'Transformer', 'Conv']","c2=Conv,Conv,Transformer;c3=MLP,Conv,Conv,MLP;c4=Conv,Transformer,MLP,MLP,MLP,MLP;c5=MLP,Transformer,Conv",58.358134920000005
23,2025-11-24T13:34:13.910398,[0. 1. 1. 1. 2. 0. 2. 1. 0. 2. 0. 1. 2. 2. 2. 1.],"73,01587302","43,5515873",73.01587302,43.5515873,"[0, 1, 1, 1, 2, 0, 2, 1, 0, 2, 0, 1, 2, 2, 2, 1]",16,"c2:['Conv', 'Transformer', 'Transformer']; c3:['Transformer', 'MLP', 'Conv', 'MLP']; c4:['Transformer', 'Conv', 'MLP', 'Conv', 'Transformer', 'MLP']; c5:['MLP', 'MLP', 'Transformer']","c2=Conv,Transformer,Transformer;c3=Transformer,MLP,Conv,MLP;c4=Transformer,Conv,MLP,Conv,Transformer,MLP;c5=MLP,MLP,Transformer",58.283730160000005
7,2025-11-24T12:17:38.692550,[0. 2. 2. 0. 2. 2. 0. 1. 2. 1. 2. 2. 1. 2. 2. 2.],"70,23809524","46,2797619",70.23809524,46.2797619,"[0, 2, 2, 0, 2, 2, 0, 1, 2, 1, 2, 2, 1, 2, 2, 2]",16,"c2:['Conv', 'MLP', 'MLP']; c3:['Conv', 'MLP', 'MLP', 'Conv']; c4:['Transformer', 'MLP', 'Transformer', 'MLP', 'MLP', 'Transformer']; c5:['MLP', 'MLP', 'MLP']","c2=Conv,MLP,MLP;c3=Conv,MLP,MLP,Conv;c4=Transformer,MLP,Transformer,MLP,MLP,Transformer;c5=MLP,MLP,MLP",58.25892857
23,2025-11-25T11:07:13.983448,[0. 1. 1. 2. 1. 2. 0. 2. 0. 0. 0. 2. 0. 2. 0. 1.],"74,70238095","41,81547619",74.70238095,41.81547619,"[0, 1, 1, 2, 1, 2, 0, 2, 0, 0, 0, 2, 0, 2, 0, 1]",16,"c2:['Conv', 'Transformer', 'Transformer']; c3:['MLP', 'Transformer', 'MLP', 'Conv']; c4:['MLP', 'Conv', 'Conv', 'Conv', 'MLP', 'Conv']; c5:['MLP', 'Conv', 'Transformer']","c2=Conv,Transformer,Transformer;c3=MLP,Transformer,MLP,Conv;c4=MLP,Conv,Conv,Conv,MLP,Conv;c5=MLP,Conv,Transformer",58.25892857
34,2025-11-24T18:58:31.430888,[1. 1. 2. 2. 0. 2. 1. 0. 0. 1. 2. 0. 2. 0. 0. 2.],"74,10714286","42,31150794",74.10714286,42.31150794,"[1, 1, 2, 2, 0, 2, 1, 0, 0, 1, 2, 0, 2, 0, 0, 2]",16,"c2:['Transformer', 'Transformer', 'MLP']; c3:['MLP', 'Conv', 'MLP', 'Transformer']; c4:['Conv', 'Conv', 'Transformer', 'MLP', 'Conv', 'MLP']; c5:['Conv', 'Conv', 'MLP']","c2=Transformer,Transformer,MLP;c3=MLP,Conv,MLP,Transformer;c4=Conv,Conv,Transformer,MLP,Conv,MLP;c5=Conv,Conv,MLP",58.2093254
32,2025-11-25T14:42:00.480735,[0. 1. 2. 1. 1. 1. 1. 0. 2. 0. 2. 0. 1. 1. 1. 0.],"64,78174603","51,19047619",64.78174603,51.19047619,"[0, 1, 2, 1, 1, 1, 1, 0, 2, 0, 2, 0, 1, 1, 1, 0]",16,"c2:['Conv', 'Transformer', 'MLP']; c3:['Transformer', 'Transformer', 'Transformer', 'Transformer']; c4:['Conv', 'MLP', 'Conv', 'MLP', 'Conv', 'Transformer']; c5:['Transformer', 'Transformer', 'Conv']","c2=Conv,Transformer,MLP;c3=Transformer,Transformer,Transformer,Transformer;c4=Conv,MLP,Conv,MLP,Conv,Transformer;c5=Transformer,Transformer,Conv",57.986111109999996
43,2025-11-21T13:56:16.380290,[1. 1. 2. 0. 0. 2. 1. 2. 0. 0. 0. 0. 1. 2. 2. 1.],"73,80952381","42,11309524",73.80952381,42.11309524,"[1, 1, 2, 0, 0, 2, 1, 2, 0, 0, 0, 0, 1, 2, 2, 1]",16,"c2:['Transformer', 'Transformer', 'MLP']; c3:['Conv', 'Conv', 'MLP', 'Transformer']; c4:['MLP', 'Conv', 'Conv', 'Conv', 'Conv', 'Transformer']; c5:['MLP', 'MLP', 'Transformer']","c2=Transformer,Transformer,MLP;c3=Conv,Conv,MLP,Transformer;c4=MLP,Conv,Conv,Conv,Conv,Transformer;c5=MLP,MLP,Transformer",57.961309525000004
0,2025-11-21T11:50:06.215895,[1. 1. 0. 1. 2. 2. 1. 1. 2. 1. 2. 2. 0. 1. 2. 1.],"71,13095238","44,24603175",71.13095238,44.24603175,"[1, 1, 0, 1, 2, 2, 1, 1, 2, 1, 2, 2, 0, 1, 2, 1]",16,"c2:['Transformer', 'Transformer', 'Conv']; c3:['Transformer', 'MLP', 'MLP', 'Transformer']; c4:['Transformer', 'MLP', 'Transformer', 'MLP', 'MLP', 'Conv']; c5:['Transformer', 'MLP', 'Transformer']","c2=Transformer,Transformer,Conv;c3=Transformer,MLP,MLP,Transformer;c4=Transformer,MLP,Transformer,MLP,MLP,Conv;c5=Transformer,MLP,Transformer",57.688492065
35,2025-11-24T14:30:34.651274,[1. 0. 2. 1. 1. 0. 2. 2. 1. 1. 2. 1. 1. 1. 0. 1.],"69,44444444","45,83333333",69.44444444,45.83333333,"[1, 0, 2, 1, 1, 0, 2, 2, 1, 1, 2, 1, 1, 1, 0, 1]",16,"c2:['Transformer', 'Conv', 'MLP']; c3:['Transformer', 'Transformer', 'Conv', 'MLP']; c4:['MLP', 'Transformer', 'Transformer', 'MLP', 'Transformer', 'Transformer']; c5:['Transformer', 'Conv', 'Transformer']","c2=Transformer,Conv,MLP;c3=Transformer,Transformer,Conv,MLP;c4=MLP,Transformer,Transformer,MLP,Transformer,Transformer;c5=Transformer,Conv,Transformer",57.638888885
9,2025-11-25T13:20:52.228862,[2. 1. 2. 2. 1. 0. 1. 1. 1. 0. 1. 2. 1. 2. 2. 1.],"67,16269841","47,71825397",67.16269841,47.71825397,"[2, 1, 2, 2, 1, 0, 1, 1, 1, 0, 1, 2, 1, 2, 2, 1]",16,"c2:['MLP', 'Transformer', 'MLP']; c3:['MLP', 'Transformer', 'Conv', 'Transformer']; c4:['Transformer', 'Transformer', 'Conv', 'Transformer', 'MLP', 'Transformer']; c5:['MLP', 'MLP', 'Transformer']","c2=MLP,Transformer,MLP;c3=MLP,Transformer,Conv,Transformer;c4=Transformer,Transformer,Conv,Transformer,MLP,Transformer;c5=MLP,MLP,Transformer",57.44047619
6,2025-11-25T13:12:21.310537,[0. 2. 0. 2. 0. 1. 1. 1. 2. 0. 1. 1. 0. 2. 1. 2.],"72,02380952","42,75793651",72.02380952,42.75793651,"[0, 2, 0, 2, 0, 1, 1, 1, 2, 0, 1, 1, 0, 2, 1, 2]",16,"c2:['Conv', 'MLP', 'Conv']; c3:['MLP', 'Conv', 'Transformer', 'Transformer']; c4:['Transformer', 'MLP', 'Conv', 'Transformer', 'Transformer', 'Conv']; c5:['MLP', 'Transformer', 'MLP']","c2=Conv,MLP,Conv;c3=MLP,Conv,Transformer,Transformer;c4=Transformer,MLP,Conv,Transformer,Transformer,Conv;c5=MLP,Transformer,MLP",57.390873015
15,2025-11-24T12:54:35.645204,[0. 0. 1. 1. 1. 1. 0. 1. 2. 0. 1. 1. 0. 2. 0. 2.],"74,20634921","40,17857143",74.20634921,40.17857143,"[0, 0, 1, 1, 1, 1, 0, 1, 2, 0, 1, 1, 0, 2, 0, 2]",16,"c2:['Conv', 'Conv', 'Transformer']; c3:['Transformer', 'Transformer', 'Transformer', 'Conv']; c4:['Transformer', 'MLP', 'Conv', 'Transformer', 'Transformer', 'Conv']; c5:['MLP', 'Conv', 'MLP']","c2=Conv,Conv,Transformer;c3=Transformer,Transformer,Transformer,Conv;c4=Transformer,MLP,Conv,Transformer,Transformer,Conv;c5=MLP,Conv,MLP",57.192460319999995
27,2025-11-21T13:07:36.524395,[2. 1. 1. 0. 2. 0. 0. 1. 0. 1. 0. 2. 1. 0. 0. 1.],"76,68650794","36,95436508",76.68650794,36.95436508,"[2, 1, 1, 0, 2, 0, 0, 1, 0, 1, 0, 2, 1, 0, 0, 1]",16,"c2:['MLP', 'Transformer', 'Transformer']; c3:['Conv', 'MLP', 'Conv', 'Conv']; c4:['Transformer', 'Conv', 'Transformer', 'Conv', 'MLP', 'Transformer']; c5:['Conv', 'Conv', 'Transformer']","c2=MLP,Transformer,Transformer;c3=Conv,MLP,Conv,Conv;c4=Transformer,Conv,Transformer,Conv,MLP,Transformer;c5=Conv,Conv,Transformer",56.82043651
36,2025-11-25T11:45:29.562848,[0. 1. 0. 1. 1. 0. 0. 2. 1. 1. 0. 1. 1. 0. 0. 0.],"70,93253968","42,26190476",70.93253968,42.26190476,"[0, 1, 0, 1, 1, 0, 0, 2, 1, 1, 0, 1, 1, 0, 0, 0]",16,"c2:['Conv', 'Transformer', 'Conv']; c3:['Transformer', 'Transformer', 'Conv', 'Conv']; c4:['MLP', 'Transformer', 'Transformer', 'Conv', 'Transformer', 'Transformer']; c5:['Conv', 'Conv', 'Conv']","c2=Conv,Transformer,Conv;c3=Transformer,Transformer,Conv,Conv;c4=MLP,Transformer,Transformer,Conv,Transformer,Transformer;c5=Conv,Conv,Conv",56.597222220000006
43,2025-11-25T15:16:38.358144,[2. 0. 1. 2. 2. 0. 2. 0. 1. 0. 2. 0. 0. 1. 2. 1.],"61,50793651","51,04166667",61.50793651,51.04166667,"[2, 0, 1, 2, 2, 0, 2, 0, 1, 0, 2, 0, 0, 1, 2, 1]",16,"c2:['MLP', 'Conv', 'Transformer']; c3:['MLP', 'MLP', 'Conv', 'MLP']; c4:['Conv', 'Transformer', 'Conv', 'MLP', 'Conv', 'Conv']; c5:['Transformer', 'MLP', 'Transformer']","c2=MLP,Conv,Transformer;c3=MLP,MLP,Conv,MLP;c4=Conv,Transformer,Conv,MLP,Conv,Conv;c5=Transformer,MLP,Transformer",56.274801589999996
41,2025-11-21T13:49:11.311679,[0. 0. 0. 1. 2. 2. 1. 0. 1. 1. 1. 1. 0. 2. 1. 2.],"64,28571429","47,61904762",64.28571429,47.61904762,"[0, 0, 0, 1, 2, 2, 1, 0, 1, 1, 1, 1, 0, 2, 1, 2]",16,"c2:['Conv', 'Conv', 'Conv']; c3:['Transformer', 'MLP', 'MLP', 'Transformer']; c4:['Conv', 'Transformer', 'Transformer', 'Transformer', 'Transformer', 'Conv']; c5:['MLP', 'Transformer', 'MLP']","c2=Conv,Conv,Conv;c3=Transformer,MLP,MLP,Transformer;c4=Conv,Transformer,Transformer,Transformer,Transformer,Conv;c5=MLP,Transformer,MLP",55.952380955
46,2025-11-24T15:30:25.046950,[2. 1. 1. 1. 1. 1. 1. 0. 0. 1. 2. 1. 2. 1. 0. 1.],"59,12698413","52,38095238",59.12698413,52.38095238,"[2, 1, 1, 1, 1, 1, 1, 0, 0, 1, 2, 1, 2, 1, 0, 1]",16,"c2:['MLP', 'Transformer', 'Transformer']; c3:['Transformer', 'Transformer', 'Transformer', 'Transformer']; c4:['Conv', 'Conv', 'Transformer', 'MLP', 'Transformer', 'MLP']; c5:['Transformer', 'Conv', 'Transformer']","c2=MLP,Transformer,Transformer;c3=Transformer,Transformer,Transformer,Transformer;c4=Conv,Conv,Transformer,MLP,Transformer,MLP;c5=Transformer,Conv,Transformer",55.753968255
38,2025-11-25T14:57:40.060447,[1. 0. 0. 0. 1. 1. 0. 0. 1. 2. 0. 1. 2. 0. 1. 1.],"76,78571429","34,5734127",76.78571429,34.5734127,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 2, 0, 1, 2, 0, 1, 1]",16,"c2:['Transformer', 'Conv', 'Conv']; c3:['Conv', 'Transformer', 'Transformer', 'Conv']; c4:['Conv', 'Transformer', 'MLP', 'Conv', 'Transformer', 'MLP']; c5:['Conv', 'Transformer', 'Transformer']","c2=Transformer,Conv,Conv;c3=Conv,Transformer,Transformer,Conv;c4=Conv,Transformer,MLP,Conv,Transformer,MLP;c5=Conv,Transformer,Transformer",55.679563495
15,2025-11-24T17:17:58.836017,[0. 0. 1. 0. 2. 1. 2. 1. 1. 0. 2. 0. 0. 0. 2. 0.],"75,99206349","35,36706349",75.99206349,35.36706349,"[0, 0, 1, 0, 2, 1, 2, 1, 1, 0, 2, 0, 0, 0, 2, 0]",16,"c2:['Conv', 'Conv', 'Transformer']; c3:['Conv', 'MLP', 'Transformer', 'MLP']; c4:['Transformer', 'Transformer', 'Conv', 'MLP', 'Conv', 'Conv']; c5:['Conv', 'MLP', 'Conv']","c2=Conv,Conv,Transformer;c3=Conv,MLP,Transformer,MLP;c4=Transformer,Transformer,Conv,MLP,Conv,Conv;c5=Conv,MLP,Conv",55.67956349000001
8,2025-11-25T10:25:02.108839,[1. 1. 0. 0. 1. 2. 1. 1. 1. 0. 0. 0. 1. 2. 0. 1.],75,"36,01190476",75.0,36.01190476,"[1, 1, 0, 0, 1, 2, 1, 1, 1, 0, 0, 0, 1, 2, 0, 1]",16,"c2:['Transformer', 'Transformer', 'Conv']; c3:['Conv', 'Transformer', 'MLP', 'Transformer']; c4:['Transformer', 'Transformer', 'Conv', 'Conv', 'Conv', 'Transformer']; c5:['MLP', 'Conv', 'Transformer']","c2=Transformer,Transformer,Conv;c3=Conv,Transformer,MLP,Transformer;c4=Transformer,Transformer,Conv,Conv,Conv,Transformer;c5=MLP,Conv,Transformer",55.50595238
10,2025-11-24T16:58:41.684380,[2. 0. 0. 1. 1. 0. 1. 0. 1. 2. 1. 0. 2. 1. 2. 1.],"67,26190476","43,45238095",67.26190476,43.45238095,"[2, 0, 0, 1, 1, 0, 1, 0, 1, 2, 1, 0, 2, 1, 2, 1]",16,"c2:['MLP', 'Conv', 'Conv']; c3:['Transformer', 'Transformer', 'Conv', 'Transformer']; c4:['Conv', 'Transformer', 'MLP', 'Transformer', 'Conv', 'MLP']; c5:['Transformer', 'MLP', 'Transformer']","c2=MLP,Conv,Conv;c3=Transformer,Transformer,Conv,Transformer;c4=Conv,Transformer,MLP,Transformer,Conv,MLP;c5=Transformer,MLP,Transformer",55.35714285499999
12,2025-11-21T12:26:09.929205,[0. 1. 1. 2. 0. 2. 2. 1. 0. 1. 1. 0. 0. 2. 2. 2.],"69,84126984","40,625",69.84126984,40.625,"[0, 1, 1, 2, 0, 2, 2, 1, 0, 1, 1, 0, 0, 2, 2, 2]",16,"c2:['Conv', 'Transformer', 'Transformer']; c3:['MLP', 'Conv', 'MLP', 'MLP']; c4:['Transformer', 'Conv', 'Transformer', 'Transformer', 'Conv', 'Conv']; c5:['MLP', 'MLP', 'MLP']","c2=Conv,Transformer,Transformer;c3=MLP,Conv,MLP,MLP;c4=Transformer,Conv,Transformer,Transformer,Conv,Conv;c5=MLP,MLP,MLP",55.23313492
0,2025-11-24T11:47:11.771054,[2. 0. 0. 2. 0. 1. 0. 1. 2. 0. 1. 0. 1. 0. 2. 0.],"76,48809524","33,92857143",76.48809524,33.92857143,"[2, 0, 0, 2, 0, 1, 0, 1, 2, 0, 1, 0, 1, 0, 2, 0]",16,"c2:['MLP', 'Conv', 'Conv']; c3:['MLP', 'Conv', 'Transformer', 'Conv']; c4:['Transformer', 'MLP', 'Conv', 'Transformer', 'Conv', 'Transformer']; c5:['Conv', 'MLP', 'Conv']","c2=MLP,Conv,Conv;c3=MLP,Conv,Transformer,Conv;c4=Transformer,MLP,Conv,Transformer,Conv,Transformer;c5=Conv,MLP,Conv",55.208333335000006
24,2025-11-21T12:57:21.382837,[0. 0. 2. 2. 0. 1. 1. 0. 1. 1. 0. 0. 2. 2. 2. 1.],"66,96428571","43,25396825",66.96428571,43.25396825,"[0, 0, 2, 2, 0, 1, 1, 0, 1, 1, 0, 0, 2, 2, 2, 1]",16,"c2:['Conv', 'Conv', 'MLP']; c3:['MLP', 'Conv', 'Transformer', 'Transformer']; c4:['Conv', 'Transformer', 'Transformer', 'Conv', 'Conv', 'MLP']; c5:['MLP', 'MLP', 'Transformer']","c2=Conv,Conv,MLP;c3=MLP,Conv,Transformer,Transformer;c4=Conv,Transformer,Transformer,Conv,Conv,MLP;c5=MLP,MLP,Transformer",55.10912698
29,2025-11-25T14:29:19.077027,[0. 1. 1. 1. 2. 1. 1. 1. 1. 2. 1. 2. 2. 2. 1. 1.],"66,86507937","43,1547619",66.86507937,43.1547619,"[0, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1]",16,"c2:['Conv', 'Transformer', 'Transformer']; c3:['Transformer', 'MLP', 'Transformer', 'Transformer']; c4:['Transformer', 'Transformer', 'MLP', 'Transformer', 'MLP', 'MLP']; c5:['MLP', 'Transformer', 'Transformer']","c2=Conv,Transformer,Transformer;c3=Transformer,MLP,Transformer,Transformer;c4=Transformer,Transformer,MLP,Transformer,MLP,MLP;c5=MLP,Transformer,Transformer",55.009920635
24,2025-11-24T18:08:56.228475,[2. 1. 0. 1. 2. 0. 1. 1. 2. 1. 0. 0. 2. 0. 1. 2.],"70,83333333","38,78968254",70.83333333,38.78968254,"[2, 1, 0, 1, 2, 0, 1, 1, 2, 1, 0, 0, 2, 0, 1, 2]",16,"c2:['MLP', 'Transformer', 'Conv']; c3:['Transformer', 'MLP', 'Conv', 'Transformer']; c4:['Transformer', 'MLP', 'Transformer', 'Conv', 'Conv', 'MLP']; c5:['Conv', 'Transformer', 'MLP']","c2=MLP,Transformer,Conv;c3=Transformer,MLP,Conv,Transformer;c4=Transformer,MLP,Transformer,Conv,Conv,MLP;c5=Conv,Transformer,MLP",54.811507935
46,2025-11-24T20:01:00.746293,[2. 0. 0. 1. 0. 2. 1. 0. 2. 1. 2. 1. 1. 1. 2. 0.],"67,95634921","41,56746032",67.95634921,41.56746032,"[2, 0, 0, 1, 0, 2, 1, 0, 2, 1, 2, 1, 1, 1, 2, 0]",16,"c2:['MLP', 'Conv', 'Conv']; c3:['Transformer', 'Conv', 'MLP', 'Transformer']; c4:['Conv', 'MLP', 'Transformer', 'MLP', 'Transformer', 'Transformer']; c5:['Transformer', 'MLP', 'Conv']","c2=MLP,Conv,Conv;c3=Transformer,Conv,MLP,Transformer;c4=Conv,MLP,Transformer,MLP,Transformer,Transformer;c5=Transformer,MLP,Conv",54.761904765
41,2025-11-25T15:08:24.109590,[2. 2. 1. 0. 1. 2. 0. 1. 2. 2. 2. 1. 2. 2. 2. 1.],"65,97222222","42,70833333",65.97222222,42.70833333,"[2, 2, 1, 0, 1, 2, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1]",16,"c2:['MLP', 'MLP', 'Transformer']; c3:['Conv', 'Transformer', 'MLP', 'Conv']; c4:['Transformer', 'MLP', 'MLP', 'MLP', 'Transformer', 'MLP']; c5:['MLP', 'MLP', 'Transformer']","c2=MLP,MLP,Transformer;c3=Conv,Transformer,MLP,Conv;c4=Transformer,MLP,MLP,MLP,Transformer,MLP;c5=MLP,MLP,Transformer",54.340277775000004
14,2025-11-21T12:32:03.308522,[2. 0. 2. 2. 0. 2. 0. 1. 2. 0. 2. 2. 0. 0. 0. 1.],"73,80952381","34,67261905",73.80952381,34.67261905,"[2, 0, 2, 2, 0, 2, 0, 1, 2, 0, 2, 2, 0, 0, 0, 1]",16,"c2:['MLP', 'Conv', 'MLP']; c3:['MLP', 'Conv', 'MLP', 'Conv']; c4:['Transformer', 'MLP', 'Conv', 'MLP', 'MLP', 'Conv']; c5:['Conv', 'Conv', 'Transformer']","c2=MLP,Conv,MLP;c3=MLP,Conv,MLP,Conv;c4=Transformer,MLP,Conv,MLP,MLP,Conv;c5=Conv,Conv,Transformer",54.241071430000005
24,2025-11-24T13:38:40.156966,[2. 0. 1. 2. 1. 0. 0. 0. 2. 2. 2. 0. 1. 1. 2. 1.],"62,3015873","46,13095238",62.3015873,46.13095238,"[2, 0, 1, 2, 1, 0, 0, 0, 2, 2, 2, 0, 1, 1, 2, 1]",16,"c2:['MLP', 'Conv', 'Transformer']; c3:['MLP', 'Transformer', 'Conv', 'Conv']; c4:['Conv', 'MLP', 'MLP', 'MLP', 'Conv', 'Transformer']; c5:['Transformer', 'MLP', 'Transformer']","c2=MLP,Conv,Transformer;c3=MLP,Transformer,Conv,Conv;c4=Conv,MLP,MLP,MLP,Conv,Transformer;c5=Transformer,MLP,Transformer",54.216269839999995
15,2025-11-21T12:34:27.991380,[1. 2. 0. 0. 0. 1. 0. 1. 2. 2. 1. 0. 1. 2. 1. 0.],"75,09920635","33,23412698",75.09920635,33.23412698,"[1, 2, 0, 0, 0, 1, 0, 1, 2, 2, 1, 0, 1, 2, 1, 0]",16,"c2:['Transformer', 'MLP', 'Conv']; c3:['Conv', 'Conv', 'Transformer', 'Conv']; c4:['Transformer', 'MLP', 'MLP', 'Transformer', 'Conv', 'Transformer']; c5:['MLP', 'Transformer', 'Conv']","c2=Transformer,MLP,Conv;c3=Conv,Conv,Transformer,Conv;c4=Transformer,MLP,MLP,Transformer,Conv,Transformer;c5=MLP,Transformer,Conv",54.166666665
8,2025-11-24T16:47:58.254967,[2. 1. 0. 1. 2. 1. 2. 2. 1. 1. 0. 0. 0. 1. 0. 2.],"61,70634921","46,13095238",61.70634921,46.13095238,"[2, 1, 0, 1, 2, 1, 2, 2, 1, 1, 0, 0, 0, 1, 0, 2]",16,"c2:['MLP', 'Transformer', 'Conv']; c3:['Transformer', 'MLP', 'Transformer', 'MLP']; c4:['MLP', 'Transformer', 'Transformer', 'Conv', 'Conv', 'Conv']; c5:['Transformer', 'Conv', 'MLP']","c2=MLP,Transformer,Conv;c3=Transformer,MLP,Transformer,MLP;c4=MLP,Transformer,Transformer,Conv,Conv,Conv;c5=Transformer,Conv,MLP",53.918650795
48,2025-11-24T20:12:00.971927,[0. 2. 2. 1. 0. 1. 0. 2. 2. 1. 2. 2. 1. 1. 2. 1.],"62,6984127","45,08928571",62.6984127,45.08928571,"[0, 2, 2, 1, 0, 1, 0, 2, 2, 1, 2, 2, 1, 1, 2, 1]",16,"c2:['Conv', 'MLP', 'MLP']; c3:['Transformer', 'Conv', 'Transformer', 'Conv']; c4:['MLP', 'MLP', 'Transformer', 'MLP', 'MLP', 'Transformer']; c5:['Transformer', 'MLP', 'Transformer']","c2=Conv,MLP,MLP;c3=Transformer,Conv,Transformer,Conv;c4=MLP,MLP,Transformer,MLP,MLP,Transformer;c5=Transformer,MLP,Transformer",53.893849204999995
38,2025-11-21T13:40:45.270130,[2. 2. 0. 1. 2. 1. 1. 2. 2. 2. 0. 2. 1. 1. 0. 1.],"62,8968254","44,84126984",62.8968254,44.84126984,"[2, 2, 0, 1, 2, 1, 1, 2, 2, 2, 0, 2, 1, 1, 0, 1]",16,"c2:['MLP', 'MLP', 'Conv']; c3:['Transformer', 'MLP', 'Transformer', 'Transformer']; c4:['MLP', 'MLP', 'MLP', 'Conv', 'MLP', 'Transformer']; c5:['Transformer', 'Conv', 'Transformer']","c2=MLP,MLP,Conv;c3=Transformer,MLP,Transformer,Transformer;c4=MLP,MLP,MLP,Conv,MLP,Transformer;c5=Transformer,Conv,Transformer",53.86904762
18,2025-11-21T12:40:58.171900,[0. 0. 2. 0. 1. 1. 0. 0. 1. 2. 1. 2. 0. 0. 1. 1.],"74,6031746","32,88690476",74.6031746,32.88690476,"[0, 0, 2, 0, 1, 1, 0, 0, 1, 2, 1, 2, 0, 0, 1, 1]",16,"c2:['Conv', 'Conv', 'MLP']; c3:['Conv', 'Transformer', 'Transformer', 'Conv']; c4:['Conv', 'Transformer', 'MLP', 'Transformer', 'MLP', 'Conv']; c5:['Conv', 'Transformer', 'Transformer']","c2=Conv,Conv,MLP;c3=Conv,Transformer,Transformer,Conv;c4=Conv,Transformer,MLP,Transformer,MLP,Conv;c5=Conv,Transformer,Transformer",53.745039680000005
47,2025-11-24T20:06:15.202512,[0. 0. 0. 1. 1. 0. 1. 1. 1. 2. 2. 2. 0. 1. 2. 2.],"72,32142857","34,9702381",72.32142857,34.9702381,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 2, 2, 2, 0, 1, 2, 2]",16,"c2:['Conv', 'Conv', 'Conv']; c3:['Transformer', 'Transformer', 'Conv', 'Transformer']; c4:['Transformer', 'Transformer', 'MLP', 'MLP', 'MLP', 'Conv']; c5:['Transformer', 'MLP', 'MLP']","c2=Conv,Conv,Conv;c3=Transformer,Transformer,Conv,Transformer;c4=Transformer,Transformer,MLP,MLP,MLP,Conv;c5=Transformer,MLP,MLP",53.645833335
39,2025-11-21T13:43:33.589774,[0. 1. 2. 2. 2. 1. 0. 2. 2. 1. 1. 1. 0. 2. 2. 2.],"63,59126984","43,60119048",63.59126984,43.60119048,"[0, 1, 2, 2, 2, 1, 0, 2, 2, 1, 1, 1, 0, 2, 2, 2]",16,"c2:['Conv', 'Transformer', 'MLP']; c3:['MLP', 'MLP', 'Transformer', 'Conv']; c4:['MLP', 'MLP', 'Transformer', 'Transformer', 'Transformer', 'Conv']; c5:['MLP', 'MLP', 'MLP']","c2=Conv,Transformer,MLP;c3=MLP,MLP,Transformer,Conv;c4=MLP,MLP,Transformer,Transformer,Transformer,Conv;c5=MLP,MLP,MLP",53.596230160000005
28,2025-11-24T13:55:38.542552,[1. 0. 1. 2. 0. 0. 2. 1. 2. 2. 0. 1. 2. 1. 0. 1.],"68,9484127","37,74801587",68.9484127,37.74801587,"[1, 0, 1, 2, 0, 0, 2, 1, 2, 2, 0, 1, 2, 1, 0, 1]",16,"c2:['Transformer', 'Conv', 'Transformer']; c3:['MLP', 'Conv', 'Conv', 'MLP']; c4:['Transformer', 'MLP', 'MLP', 'Conv', 'Transformer', 'MLP']; c5:['Transformer', 'Conv', 'Transformer']","c2=Transformer,Conv,Transformer;c3=MLP,Conv,Conv,MLP;c4=Transformer,MLP,MLP,Conv,Transformer,MLP;c5=Transformer,Conv,Transformer",53.348214285000005
15,2025-11-25T13:42:26.771447,[1. 1. 1. 0. 1. 0. 1. 1. 1. 2. 0. 0. 1. 0. 0. 0.],"77,08333333","29,61309524",77.08333333,29.61309524,"[1, 1, 1, 0, 1, 0, 1, 1, 1, 2, 0, 0, 1, 0, 0, 0]",16,"c2:['Transformer', 'Transformer', 'Transformer']; c3:['Conv', 'Transformer', 'Conv', 'Transformer']; c4:['Transformer', 'Transformer', 'MLP', 'Conv', 'Conv', 'Transformer']; c5:['Conv', 'Conv', 'Conv']","c2=Transformer,Transformer,Transformer;c3=Conv,Transformer,Conv,Transformer;c4=Transformer,Transformer,MLP,Conv,Conv,Transformer;c5=Conv,Conv,Conv",53.348214285
