timestamp;epoch;genotype_normal;genotype_reduce;genotype_full;clean_acc;clean_loss;train_acc;train_loss;f1;params;total_time_sec
03:44,6;144;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,79335785;0,821325839;95,2644577;0,165950775;0,828681999;133967;3,769298315
03:44,6;145;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,23985291;0,825316072;94,34194183;0,19916302;0,830975212;133967;3,769298315
03:44,6;146;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,50184631;0,813558161;94,03443909;0,193571389;0,833564613;133967;3,769298315
03:44,6;147;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,87084961;0,803111672;94,89545441;0,175066903;0,833159447;133967;3,769298315
03:44,6;148;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,13284302;0,803931534;94,40344238;0,185620189;0,833171276;133967;3,769298315
03:44,6;149;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,50184631;0,807101667;95,1414566;0,169576481;0,832538429;133967;3,769298315
03:44,6;150;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;83,76383972;0,787483275;94,28044128;0,195403665;0,831687752;133967;3,769298315
03:44,6;151;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,50184631;0,778393447;94,89545441;0,183574498;0,831795269;133967;3,769298315
03:44,6;152;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,05535126;0,766309917;94,64945221;0,192579508;0,830096191;133967;3,769298315
03:44,6;153;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,23985291;0,765675187;94,83395386;0,182706729;0,833083142;133967;3,769298315
03:44,6;154;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,23985291;0,764323592;95,94096375;0,154311001;0,835568843;133967;3,769298315
03:44,6;155;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,05535126;0,771491528;94,58795166;0,155538216;0,833791342;133967;3,769298315
03:44,6;156;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,23985291;0,786364257;95,32595825;0,155213505;0,8429233;133967;3,769298315
03:44,6;157;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,23985291;0,815965533;96,00246429;0,149045289;0,835998766;133967;3,769298315
03:44,6;158;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,23985291;0,841413915;95,5104599;0,144224137;0,838178493;133967;3,769298315
03:44,6;159;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,23985291;0,841575027;95,1414566;0,157340601;0,838270398;133967;3,769298315
03:44,7;160;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,05535126;0,813698947;95,01845551;0,16987887;0,836983615;133967;3,769298315
